,$Key,$MasterId,$AlterID,$VoucherNumber,$Date,$VoucherTypeName,$Led_Lineno,$Type,$LedgerName,$Amount,$Led_Parent,$Led_Group,$Party_LedName,$Vch_GSTIN,$Led_GSTIN,$Party_GST_Type,$GST_Classification,$Narration,$EnteredBy,$LastEventinVoucher,$UpdatedDate,$UpdatedTime,$Nature_Led,$Led_MID,$CompanyName,$Year_from,$Year_to,$Company_number,$Path,VendorPartyName,ExpenseLedgerName,SaleLedgerName
894,SAP Journal-^^-41235-^^-0090000054,41235.0,44939.0,0090000054,2024-04-11,SAP Journal,2.0,Credit,6001020200/SALES REV-Domestic,544000.0,Sales Accounts,Sales Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,218.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
895,SAP Journal-^^-41235-^^-0090000054,41235.0,44939.0,0090000054,2024-04-11,SAP Journal,3.0,Credit,2221013130/IGST PAYABLE,82800.0,GST,Current Liabilities,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,219.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
896,SAP Journal-^^-41235-^^-0090000054,41235.0,44939.0,0090000054,2024-04-11,SAP Journal,4.0,Credit,1406010000/GOODS IN TRANSIT,439989.12,Closing Stock,Current Assets,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,220.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
897,SAP Journal-^^-41235-^^-0090000054,41235.0,44939.0,0090000054,2024-04-11,SAP Journal,5.0,Debit,6401020200/COST OF SALES -OG,-439989.12,Purchase Accounts,Purchase Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,221.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
898,SAP Journal-^^-41235-^^-0090000054,41235.0,44939.0,0090000054,2024-04-11,SAP Journal,6.0,Credit,6001020200/SALES REV-Domestic,146000.0,Sales Accounts,Sales Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,218.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
899,SAP Journal-^^-41235-^^-0090000054,41235.0,44939.0,0090000054,2024-04-11,SAP Journal,7.0,Credit,1406010000/GOODS IN TRANSIT,130000.0,Closing Stock,Current Assets,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,220.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
900,SAP Journal-^^-41235-^^-0090000054,41235.0,44939.0,0090000054,2024-04-11,SAP Journal,8.0,Debit,6401020200/COST OF SALES -OG,-130000.0,Purchase Accounts,Purchase Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,221.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
901,SAP Journal-^^-41236-^^-0090000055,41236.0,44940.0,0090000055,2024-04-11,SAP Journal,1.0,Debit,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,-2643200.0,Sundry Debtors,Sundry Debtors,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,1371.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
902,SAP Journal-^^-41236-^^-0090000055,41236.0,44940.0,0090000055,2024-04-11,SAP Journal,2.0,Credit,6001020200/SALES REV-Domestic,2360000.0,Sales Accounts,Sales Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,218.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
903,SAP Journal-^^-41236-^^-0090000055,41236.0,44940.0,0090000055,2024-04-11,SAP Journal,3.0,Credit,2221013130/IGST PAYABLE,283200.0,GST,Current Liabilities,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,219.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
904,SAP Journal-^^-41236-^^-0090000055,41236.0,44940.0,0090000055,2024-04-11,SAP Journal,4.0,Credit,1406010000/GOODS IN TRANSIT,1853571.4,Closing Stock,Current Assets,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,220.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
905,SAP Journal-^^-41236-^^-0090000055,41236.0,44940.0,0090000055,2024-04-11,SAP Journal,5.0,Debit,6401020200/COST OF SALES -OG,-1853571.4,Purchase Accounts,Purchase Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,221.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
906,SAP Journal-^^-41237-^^-0090000056,41237.0,44941.0,0090000056,2024-04-11,SAP Journal,1.0,Debit,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,-4625600.0,Sundry Debtors,Sundry Debtors,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,1371.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
907,SAP Journal-^^-41237-^^-0090000056,41237.0,44941.0,0090000056,2024-04-11,SAP Journal,2.0,Credit,6001020200/SALES REV-Domestic,4130000.0,Sales Accounts,Sales Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,218.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
908,SAP Journal-^^-41237-^^-0090000056,41237.0,44941.0,0090000056,2024-04-11,SAP Journal,3.0,Credit,2221013130/IGST PAYABLE,495600.0,GST,Current Liabilities,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,219.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
909,SAP Journal-^^-41237-^^-0090000056,41237.0,44941.0,0090000056,2024-04-11,SAP Journal,4.0,Credit,1406010000/GOODS IN TRANSIT,3243749.95,Closing Stock,Current Assets,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,BS,220.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
910,SAP Journal-^^-41237-^^-0090000056,41237.0,44941.0,0090000056,2024-04-11,SAP Journal,5.0,Debit,6401020200/COST OF SALES -OG,-3243749.95,Purchase Accounts,Purchase Accounts,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,,,,,,Create,2024-11-05,131839000.0,PL,221.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122020100/TRADE REC-OG/HARTEK SOLAR PRIVATE LIMITED,,6001020200/SALES REV-Domestic
911,SAP Journal-^^-41238-^^-0090000057,41238.0,44942.0,0090000057,2024-04-11,SAP Journal,1.0,Debit,1122010100/TRADE REC-IG/ADANI SLR ENR JMR ONE Pvt Ltd,-15050000.0,Sundry Debtors,Sundry Debtors,,,,,,,,Create,2024-11-05,131839000.0,BS,3354.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122010100/TRADE REC-IG/ADANI SLR ENR JMR ONE Pvt Ltd,,6001010200/SALES REV-I/C-Domest
912,SAP Journal-^^-41238-^^-0090000057,41238.0,44942.0,0090000057,2024-04-11,SAP Journal,2.0,Credit,6001010200/SALES REV-I/C-Domest,13437500.0,Sales Accounts,Sales Accounts,,,,,,,,Create,2024-11-05,131839000.0,PL,227.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122010100/TRADE REC-IG/ADANI SLR ENR JMR ONE Pvt Ltd,,6001010200/SALES REV-I/C-Domest
913,SAP Journal-^^-41238-^^-0090000057,41238.0,44942.0,0090000057,2024-04-11,SAP Journal,3.0,Credit,2221013130/IGST PAYABLE,1612500.0,GST,Current Liabilities,,,,,,,,Create,2024-11-05,131839000.0,BS,219.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122010100/TRADE REC-IG/ADANI SLR ENR JMR ONE Pvt Ltd,,6001010200/SALES REV-I/C-Domest
914,SAP Journal-^^-41238-^^-0090000057,41238.0,44942.0,0090000057,2024-04-11,SAP Journal,4.0,Credit,1406010000/GOODS IN TRANSIT,11200000.0,Closing Stock,Current Assets,,,,,,,,Create,2024-11-05,131839000.0,BS,220.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122010100/TRADE REC-IG/ADANI SLR ENR JMR ONE Pvt Ltd,,6001010200/SALES REV-I/C-Domest
915,SAP Journal-^^-41238-^^-0090000057,41238.0,44942.0,0090000057,2024-04-11,SAP Journal,5.0,Debit,6401010200/COST OF SALES-IG,-11200000.0,Purchase Accounts,Purchase Accounts,,,,,,,,Create,2024-11-05,131839000.0,PL,228.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,1122010100/TRADE REC-IG/ADANI SLR ENR JMR ONE Pvt Ltd,,6001010200/SALES REV-I/C-Domest
916,SAP Journal-^^-41488-^^-1400000004,41488.0,45192.0,1400000004,2024-04-11,SAP Journal,1.0,Debit,1002030013/CITI BANK,-1173760.0,Bank Accounts,Bank Accounts,1002030013/CITI BANK,,,,,UTR ICICH10200526829 TRF FROM ECO AMP SOLUTIONS,,Create,2024-11-05,131839000.0,BS,238.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,,
917,SAP Journal-^^-41488-^^-1400000004,41488.0,45192.0,1400000004,2024-04-11,SAP Journal,2.0,Credit,2203020000/ADV FROM CUSTOMER-OG/ECO AMP SOLUTIONS,1173760.0,Advances From Customers,Current Liabilities,1002030013/CITI BANK,,,,,UTR ICICH10200526829 TRF FROM ECO AMP SOLUTIONS,,Create,2024-11-05,131839000.0,BS,3200.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,,
918,SAP Journal-^^-41805-^^-1900000056,41805.0,45509.0,1900000056,2024-04-11,SAP Journal,1.0,Credit,2241020300/OTHER PAY-OG-EX REIM/LOHITH K N,8828.46,Employee Reimbursements Payable,Current Liabilities,,,,,,Travel reimbersement YTBX202404170018,,Create,2024-11-05,131919000.0,BS,389.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000030/TEL EXP, 7160000020/ENTER EXP, 7120000110/CERTIFICATION FEE",
919,SAP Journal-^^-41805-^^-1900000056,41805.0,45509.0,1900000056,2024-04-11,SAP Journal,2.0,Debit,7070000030/TEL EXP,-942.82,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404170018,,Create,2024-11-05,131919000.0,PL,326.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000030/TEL EXP, 7160000020/ENTER EXP, 7120000110/CERTIFICATION FEE",
920,SAP Journal-^^-41805-^^-1900000056,41805.0,45509.0,1900000056,2024-04-11,SAP Journal,3.0,Debit,7070000030/TEL EXP,-942.82,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404170018,,Create,2024-11-05,131919000.0,PL,326.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000030/TEL EXP, 7160000020/ENTER EXP, 7120000110/CERTIFICATION FEE",
921,SAP Journal-^^-41805-^^-1900000056,41805.0,45509.0,1900000056,2024-04-11,SAP Journal,4.0,Debit,7070000030/TEL EXP,-942.82,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404170018,,Create,2024-11-05,131919000.0,PL,326.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000030/TEL EXP, 7160000020/ENTER EXP, 7120000110/CERTIFICATION FEE",
922,SAP Journal-^^-41805-^^-1900000056,41805.0,45509.0,1900000056,2024-04-11,SAP Journal,5.0,Debit,7160000020/ENTER EXP,-2059.0,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404170018,,Create,2024-11-05,131919000.0,PL,336.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000030/TEL EXP, 7160000020/ENTER EXP, 7120000110/CERTIFICATION FEE",
923,SAP Journal-^^-41805-^^-1900000056,41805.0,45509.0,1900000056,2024-04-11,SAP Journal,6.0,Debit,7160000020/ENTER EXP,-3411.0,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404170018,,Create,2024-11-05,131919000.0,PL,336.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000030/TEL EXP, 7160000020/ENTER EXP, 7120000110/CERTIFICATION FEE",
924,SAP Journal-^^-41805-^^-1900000056,41805.0,45509.0,1900000056,2024-04-11,SAP Journal,7.0,Debit,7120000110/CERTIFICATION FEE,-530.0,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404170018,,Create,2024-11-05,131919000.0,PL,465.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000030/TEL EXP, 7160000020/ENTER EXP, 7120000110/CERTIFICATION FEE",
925,SAP Journal-^^-41806-^^-1900000057,41806.0,45510.0,1900000057,2024-04-11,SAP Journal,1.0,Credit,2241020300/OTHER PAY-OG-EX REIM/RAVIKIRAN S,13668.0,Employee Reimbursements Payable,Current Liabilities,,,,,,Travel reimbersement YTBX202404190001,,Create,2024-11-05,131919000.0,BS,377.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7080000030/VEH & VE TRANS, 7080000020/ALLOWANCE",
926,SAP Journal-^^-41806-^^-1900000057,41806.0,45510.0,1900000057,2024-04-11,SAP Journal,2.0,Debit,7080000030/VEH & VE TRANS,-93.0,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404190001,,Create,2024-11-05,131919000.0,PL,334.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7080000030/VEH & VE TRANS, 7080000020/ALLOWANCE",
927,SAP Journal-^^-41806-^^-1900000057,41806.0,45510.0,1900000057,2024-04-11,SAP Journal,3.0,Debit,7080000030/VEH & VE TRANS,-575.0,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404190001,,Create,2024-11-05,131919000.0,PL,334.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7080000030/VEH & VE TRANS, 7080000020/ALLOWANCE",
928,SAP Journal-^^-41806-^^-1900000057,41806.0,45510.0,1900000057,2024-04-11,SAP Journal,4.0,Debit,7080000020/ALLOWANCE,-13000.0,Indirect Expenses,Indirect Expenses,,,,,,Travel reimbersement YTBX202404190001,,Create,2024-11-05,131919000.0,PL,333.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7080000030/VEH & VE TRANS, 7080000020/ALLOWANCE",
929,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,1.0,Credit,2241020300/OTHER PAY-OG-EX REIM/RAVIKIRAN S,34888.82,Employee Reimbursements Payable,Current Liabilities,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,BS,377.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
930,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,2.0,Debit,7070000020/FIXED TEL EXP,-1178.82,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,344.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
931,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,3.0,Debit,7160000020/ENTER EXP,-3112.0,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,336.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
932,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,4.0,Debit,7160000020/ENTER EXP,-1955.0,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,336.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
933,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,5.0,Debit,7120000060/MAINTE OUT FEE,-7000.0,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,280.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
934,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,6.0,Debit,7160000020/ENTER EXP,-2500.0,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,336.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
935,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,7.0,Debit,7160000020/ENTER EXP,-1710.0,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,336.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
936,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,8.0,Debit,7160000020/ENTER EXP,-8930.0,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,336.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
937,SAP Journal-^^-41807-^^-1900000058,41807.0,45511.0,1900000058,2024-04-11,SAP Journal,9.0,Debit,7100000010/POWER & ELECTRICITY,-8503.0,Indirect Expenses,Indirect Expenses,,,,,,Bangalore office exp for the month of Apr-24,,Create,2024-11-05,131919000.0,PL,329.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,,"7070000020/FIXED TEL EXP, 7160000020/ENTER EXP, 7120000060/MAINTE OUT FEE, 7100000010/POWER & ELECTRICITY",
938,SAP Journal-^^-41808-^^-1900000059,41808.0,45512.0,1900000059,2024-04-11,SAP Journal,1.0,Credit,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,93566.48,Sundry Creditors,Sundry Creditors,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,,,,,Cab booking charges for the month of Mar-2024,,Create,2024-11-05,131919000.0,BS,2167.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,7040000050/Car Rental,
939,SAP Journal-^^-41808-^^-1900000059,41808.0,45512.0,1900000059,2024-04-11,SAP Journal,2.0,Debit,7040000050/Car Rental,-5424.0,Indirect Expenses,Indirect Expenses,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,,,,,Cab booking charges for the month of Mar-2024,,Create,2024-11-05,131919000.0,PL,464.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,7040000050/Car Rental,
940,SAP Journal-^^-41808-^^-1900000059,41808.0,45512.0,1900000059,2024-04-11,SAP Journal,3.0,Debit,7040000050/Car Rental,-80266.0,Indirect Expenses,Indirect Expenses,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,,,,,Cab booking charges for the month of Mar-2024,,Create,2024-11-05,131919000.0,PL,464.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,7040000050/Car Rental,
941,SAP Journal-^^-41808-^^-1900000059,41808.0,45512.0,1900000059,2024-04-11,SAP Journal,4.0,Debit,7040000050/Car Rental,-9786.0,Indirect Expenses,Indirect Expenses,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,,,,,Cab booking charges for the month of Mar-2024,,Create,2024-11-05,131919000.0,PL,464.0,SIPL BANGALORE - (from 1-Apr-20),2024-04-01,2024-04-30,100001.0,C:\Users\pc\Desktop\Ashwini Final Tally Data\Feb 2025,2202020100/ACCOUNTS PAYABLE-OG/Blu-Smart Mobility Tech Pvt Ltd,7040000050/Car Rental,
